Timestamp;Entity Name;Bedroom CO2
2024-03-15 06:23:17;64fb7a0be9679f7ed8ef834c;973.07
2024-03-15 06:33:17;64fb7a0be9679f7ed8ef834c;1019.31
2024-03-15 06:43:17;64fb7a0be9679f7ed8ef834c;1062.54
2024-03-15 07:27:43;64fb7a0be9679f7ed8ef834c;970.06
2024-03-15 07:37:43;64fb7a0be9679f7ed8ef834c;979.1
2024-03-15 07:47:43;64fb7a0be9679f7ed8ef834c;941.91
2024-03-15 07:57:43;64fb7a0be9679f7ed8ef834c;1012.28
2024-03-15 08:07:43;64fb7a0be9679f7ed8ef834c;894.66
2024-03-15 08:17:43;64fb7a0be9679f7ed8ef834c;924.82
2024-03-15 08:27:43;64fb7a0be9679f7ed8ef834c;917.78
2024-03-15 08:37:43;64fb7a0be9679f7ed8ef834c;906.73
2024-03-15 08:47:43;64fb7a0be9679f7ed8ef834c;892.65
2024-03-15 08:57:43;64fb7a0be9679f7ed8ef834c;920.8
2024-03-15 09:07:43;64fb7a0be9679f7ed8ef834c;1010.27
2024-03-15 09:17:43;64fb7a0be9679f7ed8ef834c;891.65
2024-03-15 09:27:43;64fb7a0be9679f7ed8ef834c;821.28
2024-03-15 09:37:43;64fb7a0be9679f7ed8ef834c;758.96
2024-03-15 09:47:43;64fb7a0be9679f7ed8ef834c;634.31
2024-03-15 09:57:43;64fb7a0be9679f7ed8ef834c;614.2
2024-03-15 10:07:43;64fb7a0be9679f7ed8ef834c;688.59
2024-03-15 10:17:43;64fb7a0be9679f7ed8ef834c;649.39
2024-03-15 10:27:43;64fb7a0be9679f7ed8ef834c;626.26
2024-03-15 10:37:43;64fb7a0be9679f7ed8ef834c;642.35
2024-03-15 10:47:43;64fb7a0be9679f7ed8ef834c;696.63
2024-03-15 10:57:43;64fb7a0be9679f7ed8ef834c;665.47
2024-03-15 11:07:43;64fb7a0be9679f7ed8ef834c;591.08
2024-03-15 11:17:43;64fb7a0be9679f7ed8ef834c;557.91
2024-03-15 12:07:37;64fb7a0be9679f7ed8ef834c;568.97
2024-03-15 12:17:37;64fb7a0be9679f7ed8ef834c;641.34
2024-03-15 12:27:37;64fb7a0be9679f7ed8ef834c;700.65
2024-03-15 12:37:37;64fb7a0be9679f7ed8ef834c;586.05
2024-03-15 12:47:37;64fb7a0be9679f7ed8ef834c;546.85
2024-03-15 12:57:37;64fb7a0be9679f7ed8ef834c;536.8
2024-03-15 13:07:37;64fb7a0be9679f7ed8ef834c;623.25
2024-03-15 13:17:37;64fb7a0be9679f7ed8ef834c;591.08
2024-03-15 13:27:37;64fb7a0be9679f7ed8ef834c;569.97
2024-03-15 13:37:37;64fb7a0be9679f7ed8ef834c;599.12
2024-03-15 13:47:37;64fb7a0be9679f7ed8ef834c;567.96
2024-03-15 13:57:37;64fb7a0be9679f7ed8ef834c;539.81
2024-03-15 14:07:37;64fb7a0be9679f7ed8ef834c;652.4
2024-03-15 14:17:37;64fb7a0be9679f7ed8ef834c;701.66
2024-03-15 14:27:37;64fb7a0be9679f7ed8ef834c;712.72
2024-03-15 14:37:37;64fb7a0be9679f7ed8ef834c;773.03
2024-03-15 14:47:37;64fb7a0be9679f7ed8ef834c;732.82
2024-03-15 14:57:37;64fb7a0be9679f7ed8ef834c;778.06
2024-03-15 15:07:37;64fb7a0be9679f7ed8ef834c;708.69
2024-03-15 15:17:37;64fb7a0be9679f7ed8ef834c;697.64
2024-03-15 15:27:37;64fb7a0be9679f7ed8ef834c;736.84
2024-03-15 15:37:37;64fb7a0be9679f7ed8ef834c;731.81
2024-03-15 15:47:37;64fb7a0be9679f7ed8ef834c;750.91
2024-03-15 15:57:37;64fb7a0be9679f7ed8ef834c;769.01
2024-03-20 22:13:36;64fb7a0be9679f7ed8ef834c;971.06
2024-03-20 22:15:22;64fb7a0be9679f7ed8ef834c;940.9
2024-03-20 22:17:10;64fb7a0be9679f7ed8ef834c;916.78
2024-03-28 19:08:35;64fb7a0be9679f7ed8ef834c;644.36
2024-03-28 19:10:23;64fb7a0be9679f7ed8ef834c;651.4
2024-03-28 19:12:16;64fb7a0be9679f7ed8ef834c;620.23
2024-03-28 19:14:03;64fb7a0be9679f7ed8ef834c;697.64
2024-03-28 19:15:50;64fb7a0be9679f7ed8ef834c;719.75
2024-03-28 19:17:37;64fb7a0be9679f7ed8ef834c;745.89
2024-03-28 19:19:25;64fb7a0be9679f7ed8ef834c;703.67
2024-03-28 19:21:13;64fb7a0be9679f7ed8ef834c;738.85
2024-03-28 19:23:00;64fb7a0be9679f7ed8ef834c;743.88
2024-03-28 19:24:48;64fb7a0be9679f7ed8ef834c;713.72
