Timestamp;Entity Name;Bedroom CO2
2024-03-15 15:12:26;65df1865377de472cc877f0b;860.49
2024-03-15 15:22:26;65df1865377de472cc877f0b;830.33
2024-03-15 15:32:26;65df1865377de472cc877f0b;840.38
2024-03-15 15:42:26;65df1865377de472cc877f0b;837.36
2024-03-15 15:52:26;65df1865377de472cc877f0b;867.52
2024-03-15 16:02:26;65df1865377de472cc877f0b;901.7
2024-03-15 16:12:26;65df1865377de472cc877f0b;923.82
2024-03-15 16:22:26;65df1865377de472cc877f0b;897.68
2024-03-15 16:32:26;65df1865377de472cc877f0b;1120.84
2024-03-15 16:42:26;65df1865377de472cc877f0b;1307.82
2024-03-15 16:52:26;65df1865377de472cc877f0b;1345.01
2024-03-15 17:02:26;65df1865377de472cc877f0b;1351.04
2024-03-15 17:12:26;65df1865377de472cc877f0b;1333.95
2024-03-15 17:22:26;65df1865377de472cc877f0b;1539.02
2024-03-15 17:32:26;65df1865377de472cc877f0b;1511.88
2024-03-15 17:42:26;65df1865377de472cc877f0b;1495.8
2024-03-15 17:52:26;65df1865377de472cc877f0b;1602.35
2024-03-15 18:02:26;65df1865377de472cc877f0b;1580.24
2024-03-15 18:12:26;65df1865377de472cc877f0b;1639.55
2024-03-15 18:22:26;65df1865377de472cc877f0b;1677.75
2024-03-15 18:32:26;65df1865377de472cc877f0b;1662.67
2024-03-15 18:42:26;65df1865377de472cc877f0b;1589.28
2024-03-15 18:52:26;65df1865377de472cc877f0b;1576.22
2024-03-15 19:02:26;65df1865377de472cc877f0b;1530.98
2024-03-15 19:14:36;65df1865377de472cc877f0b;1527.96
2024-03-15 19:24:36;65df1865377de472cc877f0b;1479.71
2024-03-15 19:34:36;65df1865377de472cc877f0b;1397.28
2024-03-15 19:44:36;65df1865377de472cc877f0b;1382.2
2024-03-15 19:54:36;65df1865377de472cc877f0b;1369.14
2024-03-15 20:04:36;65df1865377de472cc877f0b;1297.76
2024-03-15 20:14:36;65df1865377de472cc877f0b;1301.79
2024-03-15 20:24:36;65df1865377de472cc877f0b;1319.88
2024-03-15 20:34:36;65df1865377de472cc877f0b;1316.86
2024-03-15 20:44:36;65df1865377de472cc877f0b;1294.75
2024-03-15 20:54:36;65df1865377de472cc877f0b;1290.73
2024-03-15 21:04:36;65df1865377de472cc877f0b;1240.47
2024-03-15 21:14:36;65df1865377de472cc877f0b;1298.77
2024-03-15 21:24:36;65df1865377de472cc877f0b;1351.04
2024-03-15 21:34:36;65df1865377de472cc877f0b;1424.43
2024-03-15 21:44:36;65df1865377de472cc877f0b;1546.06
2024-03-15 21:54:36;65df1865377de472cc877f0b;1689.81
2024-03-15 22:04:36;65df1865377de472cc877f0b;1848.64
2024-03-15 22:14:36;65df1865377de472cc877f0b;1921.01
2024-03-15 22:24:36;65df1865377de472cc877f0b;1990.38
2024-03-15 22:34:36;65df1865377de472cc877f0b;1970.27
2024-03-15 22:44:36;65df1865377de472cc877f0b;1957.2
2024-03-15 22:54:36;65df1865377de472cc877f0b;1963.23
2024-03-15 23:04:36;65df1865377de472cc877f0b;1932.07
2024-03-16 03:19:54;65df1865377de472cc877f0b;1684.78
2024-03-16 03:29:54;65df1865377de472cc877f0b;1680.76
2024-03-16 03:39:54;65df1865377de472cc877f0b;1647.59
2024-03-16 03:49:54;65df1865377de472cc877f0b;1730.02
2024-03-16 03:59:54;65df1865377de472cc877f0b;1650.6
2024-03-16 04:09:54;65df1865377de472cc877f0b;1636.53
2024-03-16 04:19:54;65df1865377de472cc877f0b;1625.47
2024-03-16 04:29:54;65df1865377de472cc877f0b;1664.68
