Timestamp;Entity Name;Bedroom CO2
2024-03-14 20:20:10;64de287c377de412b71a86b1;1483.73
2024-03-14 20:30:10;64de287c377de412b71a86b1;1453.58
2024-03-14 20:40:13;64de287c377de412b71a86b1;1377.18
2024-03-14 20:50:13;64de287c377de412b71a86b1;1362.1
2024-03-14 21:00:13;64de287c377de412b71a86b1;1340.99
2024-03-14 21:10:13;64de287c377de412b71a86b1;1329.93
2024-03-14 21:20:13;64de287c377de412b71a86b1;1244.49
2024-03-14 21:30:13;64de287c377de412b71a86b1;1193.22
2024-03-14 21:40:13;64de287c377de412b71a86b1;1211.31
2024-03-14 21:50:13;64de287c377de412b71a86b1;1146.98
2024-03-14 22:00:13;64de287c377de412b71a86b1;1126.87
2024-03-14 22:10:13;64de287c377de412b71a86b1;1101.74
2024-03-14 22:20:13;64de287c377de412b71a86b1;1081.64
2024-03-14 22:30:13;64de287c377de412b71a86b1;1188.19
2024-03-14 22:40:13;64de287c377de412b71a86b1;1013.28
2024-03-14 22:50:13;64de287c377de412b71a86b1;1089.68
2024-03-14 23:00:13;64de287c377de412b71a86b1;1059.52
2024-03-14 23:10:13;64de287c377de412b71a86b1;1004.23
2024-03-14 23:20:13;64de287c377de412b71a86b1;986.14
2024-03-14 23:30:13;64de287c377de412b71a86b1;1205.28
2024-03-14 23:40:13;64de287c377de412b71a86b1;1461.62
2024-03-14 23:50:13;64de287c377de412b71a86b1;1723.99
2024-03-15 00:00:13;64de287c377de412b71a86b1;1957.2
2024-03-15 00:10:13;64de287c377de412b71a86b1;2126.08
2024-03-15 00:20:13;64de287c377de412b71a86b1;2256.76
2024-03-15 00:30:13;64de287c377de412b71a86b1;2417.6
2024-03-15 00:40:10;64de287c377de412b71a86b1;2524.16
2024-03-15 00:50:10;64de287c377de412b71a86b1;2767.43
2024-03-15 01:00:10;64de287c377de412b71a86b1;2840.81
2024-03-15 01:10:10;64de287c377de412b71a86b1;2896.1
2024-03-15 01:20:10;64de287c377de412b71a86b1;2933.29
2024-03-15 01:30:10;64de287c377de412b71a86b1;2960.43
2024-03-15 01:40:10;64de287c377de412b71a86b1;3036.83
2024-03-15 01:50:10;64de287c377de412b71a86b1;3067.99
2024-03-15 02:00:10;64de287c377de412b71a86b1;3113.23
2024-03-15 02:10:10;64de287c377de412b71a86b1;3081.06
2024-03-15 02:20:10;64de287c377de412b71a86b1;3217.77
2024-03-15 02:30:10;64de287c377de412b71a86b1;3193.65
2024-03-15 02:40:10;64de287c377de412b71a86b1;3240.89
2024-03-15 02:50:10;64de287c377de412b71a86b1;3258.99
2024-03-15 03:00:10;64de287c377de412b71a86b1;3223.8
2024-03-15 03:10:10;64de287c377de412b71a86b1;3194.65
2024-03-15 03:20:10;64de287c377de412b71a86b1;3173.54
2024-03-15 03:30:10;64de287c377de412b71a86b1;3175.55
2024-03-15 03:40:10;64de287c377de412b71a86b1;3170.53
2024-03-15 03:50:10;64de287c377de412b71a86b1;3229.84
2024-03-15 04:00:10;64de287c377de412b71a86b1;3229.84
2024-03-15 04:10:10;64de287c377de412b71a86b1;3218.78
2024-03-15 04:20:10;64de287c377de412b71a86b1;3150.42
2024-03-15 04:30:10;64de287c377de412b71a86b1;3237.88
2024-03-15 04:40:13;64de287c377de412b71a86b1;3233.86
2024-03-15 04:50:13;64de287c377de412b71a86b1;3225.82
2024-03-15 05:00:13;64de287c377de412b71a86b1;3235.87
2024-03-15 05:10:13;64de287c377de412b71a86b1;3028.79
2024-03-15 05:20:13;64de287c377de412b71a86b1;3045.88
2024-03-15 05:30:13;64de287c377de412b71a86b1;3090.11
2024-03-15 05:40:13;64de287c377de412b71a86b1;3060.96
2024-03-15 05:50:13;64de287c377de412b71a86b1;3031.8
2024-03-15 06:00:13;64de287c377de412b71a86b1;2992.6
2024-03-15 06:10:13;64de287c377de412b71a86b1;1714.94
2024-03-15 06:20:13;64de287c377de412b71a86b1;1605.37
2024-03-15 06:30:13;64de287c377de412b71a86b1;1545.05
2024-03-15 06:40:13;64de287c377de412b71a86b1;1379.19
2024-03-15 06:50:13;64de287c377de412b71a86b1;1322.9
2024-03-15 07:00:13;64de287c377de412b71a86b1;1232.42
2024-03-15 07:10:13;64de287c377de412b71a86b1;1172.11
2024-03-15 07:20:13;64de287c377de412b71a86b1;1138.94
2024-03-15 07:30:13;64de287c377de412b71a86b1;1111.8
2024-03-15 07:40:13;64de287c377de412b71a86b1;1102.75
2024-03-15 07:50:13;64de287c377de412b71a86b1;1001.22
2024-03-15 08:00:13;64de287c377de412b71a86b1;1088.67
2024-03-15 08:10:13;64de287c377de412b71a86b1;1052.49
2024-03-15 08:20:13;64de287c377de412b71a86b1;1055.5
2024-03-15 08:30:13;64de287c377de412b71a86b1;1042.43
2024-03-15 08:40:10;64de287c377de412b71a86b1;991.17
2024-03-15 08:50:10;64de287c377de412b71a86b1;1000.21
2024-03-15 09:00:10;64de287c377de412b71a86b1;978.1
2024-03-15 09:10:10;64de287c377de412b71a86b1;973.07
2024-03-15 09:20:10;64de287c377de412b71a86b1;951.96
2024-03-15 09:30:10;64de287c377de412b71a86b1;935.88
2024-03-15 09:40:10;64de287c377de412b71a86b1;940.9
2024-03-15 09:50:10;64de287c377de412b71a86b1;920.8
2024-03-15 10:00:10;64de287c377de412b71a86b1;926.83
2024-03-15 10:10:10;64de287c377de412b71a86b1;914.77
2024-03-15 10:20:10;64de287c377de412b71a86b1;919.79
2024-03-15 10:30:10;64de287c377de412b71a86b1;902.71
2024-03-15 10:40:10;64de287c377de412b71a86b1;869.53
2024-03-15 10:50:10;64de287c377de412b71a86b1;892.65
2024-03-15 11:00:10;64de287c377de412b71a86b1;886.62
2024-03-15 11:10:10;64de287c377de412b71a86b1;881.6
2024-03-15 11:20:10;64de287c377de412b71a86b1;893.66
2024-03-15 11:30:10;64de287c377de412b71a86b1;856.46
2024-03-15 11:40:10;64de287c377de412b71a86b1;886.62
2024-03-15 11:50:10;64de287c377de412b71a86b1;905.72
2024-03-15 12:00:10;64de287c377de412b71a86b1;933.87
2024-03-15 12:10:10;64de287c377de412b71a86b1;894.66
2024-03-15 12:20:10;64de287c377de412b71a86b1;891.65
2024-03-15 12:30:10;64de287c377de412b71a86b1;896.67
2024-03-15 12:40:08;64de287c377de412b71a86b1;911.75
2024-03-15 12:50:08;64de287c377de412b71a86b1;889.64
2024-03-15 13:00:08;64de287c377de412b71a86b1;860.49
2024-03-15 13:10:08;64de287c377de412b71a86b1;901.7
2024-03-15 13:20:08;64de287c377de412b71a86b1;896.67
2024-03-15 13:30:08;64de287c377de412b71a86b1;899.69
2024-03-15 13:40:08;64de287c377de412b71a86b1;875.56
2024-03-15 13:50:08;64de287c377de412b71a86b1;886.62
2024-03-15 14:00:08;64de287c377de412b71a86b1;868.53
2024-03-15 14:10:08;64de287c377de412b71a86b1;854.45
2024-03-15 14:20:08;64de287c377de412b71a86b1;863.5
2024-03-15 14:30:08;64de287c377de412b71a86b1;855.46
2024-03-15 14:40:08;64de287c377de412b71a86b1;842.39
2024-03-15 14:50:08;64de287c377de412b71a86b1;844.4
2024-03-15 15:00:08;64de287c377de412b71a86b1;843.4
2024-03-15 15:10:08;64de287c377de412b71a86b1;858.47
2024-03-15 15:20:08;64de287c377de412b71a86b1;828.32
2024-03-15 15:30:08;64de287c377de412b71a86b1;856.46
2024-03-15 15:40:08;64de287c377de412b71a86b1;831.33
2024-03-15 15:50:08;64de287c377de412b71a86b1;828.32
2024-03-15 16:00:08;64de287c377de412b71a86b1;811.23
2024-03-15 16:10:08;64de287c377de412b71a86b1;832.34
2024-03-15 16:20:08;64de287c377de412b71a86b1;851.44
2024-03-15 16:30:08;64de287c377de412b71a86b1;847.42
2024-03-15 16:40:05;64de287c377de412b71a86b1;848.42
2024-03-15 16:50:05;64de287c377de412b71a86b1;853.45
2024-03-15 17:00:05;64de287c377de412b71a86b1;834.35
2024-03-15 17:10:05;64de287c377de412b71a86b1;835.35
2024-03-15 17:20:05;64de287c377de412b71a86b1;837.36
2024-03-15 17:30:05;64de287c377de412b71a86b1;819.27
2024-03-15 17:40:05;64de287c377de412b71a86b1;844.4
2024-03-15 17:50:05;64de287c377de412b71a86b1;818.27
2024-03-15 18:00:05;64de287c377de412b71a86b1;800.17
2024-03-15 18:10:05;64de287c377de412b71a86b1;812.23
2024-03-15 18:20:05;64de287c377de412b71a86b1;795.14
2024-03-15 18:30:05;64de287c377de412b71a86b1;809.22
2024-03-15 18:40:05;64de287c377de412b71a86b1;794.14
2024-03-15 18:50:05;64de287c377de412b71a86b1;851.44
2024-03-15 19:00:05;64de287c377de412b71a86b1;905.72
2024-03-15 19:10:05;64de287c377de412b71a86b1;919.79
2024-03-15 19:20:05;64de287c377de412b71a86b1;913.76
2024-03-15 19:30:05;64de287c377de412b71a86b1;939.9
2024-03-15 19:40:05;64de287c377de412b71a86b1;953.97
2024-03-15 19:50:05;64de287c377de412b71a86b1;951.96
2024-03-15 20:00:05;64de287c377de412b71a86b1;1021.32
2024-03-15 20:10:05;64de287c377de412b71a86b1;1037.41
2024-03-15 20:20:05;64de287c377de412b71a86b1;1039.42
2024-03-15 20:30:05;64de287c377de412b71a86b1;1153.01
2024-03-15 20:40:08;64de287c377de412b71a86b1;1240.47
2024-03-15 20:50:08;64de287c377de412b71a86b1;1489.77
2024-03-15 21:00:08;64de287c377de412b71a86b1;1497.81
2024-03-15 21:10:08;64de287c377de412b71a86b1;1505.85
2024-03-15 21:20:08;64de287c377de412b71a86b1;1474.69
2024-03-15 21:30:08;64de287c377de412b71a86b1;1458.6
2024-03-15 21:40:08;64de287c377de412b71a86b1;1447.55
2024-03-15 21:50:08;64de287c377de412b71a86b1;1452.57
2024-03-15 22:00:08;64de287c377de412b71a86b1;1414.37
2024-03-15 22:10:08;64de287c377de412b71a86b1;1433.47
2024-03-15 22:20:08;64de287c377de412b71a86b1;1422.41
2024-03-15 22:30:08;64de287c377de412b71a86b1;1351.04
2024-03-15 22:40:08;64de287c377de412b71a86b1;1414.37
2024-03-15 22:50:08;64de287c377de412b71a86b1;1398.29
2024-03-15 23:00:08;64de287c377de412b71a86b1;1496.8
2024-03-15 23:10:08;64de287c377de412b71a86b1;1481.72
2024-03-15 23:20:08;64de287c377de412b71a86b1;1478.71
2024-03-15 23:30:08;64de287c377de412b71a86b1;1449.56
2024-03-15 23:40:08;64de287c377de412b71a86b1;1495.8
2024-03-15 23:50:08;64de287c377de412b71a86b1;1772.24
2024-03-16 00:00:08;64de287c377de412b71a86b1;2027.57
2024-03-16 00:10:08;64de287c377de412b71a86b1;2222.59
2024-03-16 00:20:08;64de287c377de412b71a86b1;2327.13
2024-03-16 00:30:08;64de287c377de412b71a86b1;2438.71
2024-03-16 00:40:10;64de287c377de412b71a86b1;2538.23
2024-03-16 00:50:10;64de287c377de412b71a86b1;2721.18
2024-03-16 01:00:10;64de287c377de412b71a86b1;2810.65
2024-03-16 01:10:10;64de287c377de412b71a86b1;2810.65
2024-03-16 01:20:10;64de287c377de412b71a86b1;2844.83
2024-03-16 01:30:10;64de287c377de412b71a86b1;2917.21
2024-03-16 01:40:10;64de287c377de412b71a86b1;2925.25
2024-03-16 01:50:10;64de287c377de412b71a86b1;3027.78
2024-03-16 02:00:10;64de287c377de412b71a86b1;3017.73
2024-03-16 02:10:10;64de287c377de412b71a86b1;3072.01
2024-03-16 02:20:10;64de287c377de412b71a86b1;3039.85
2024-03-16 02:30:10;64de287c377de412b71a86b1;3042.86
2024-03-16 02:40:10;64de287c377de412b71a86b1;3121.27
2024-03-16 02:50:10;64de287c377de412b71a86b1;3115.24
2024-03-16 03:00:10;64de287c377de412b71a86b1;3085.08
2024-03-16 03:10:10;64de287c377de412b71a86b1;3111.22
2024-03-16 03:20:10;64de287c377de412b71a86b1;3125.29
2024-03-16 03:30:10;64de287c377de412b71a86b1;3144.39
2024-03-16 03:40:10;64de287c377de412b71a86b1;3165.5
2024-03-16 03:50:10;64de287c377de412b71a86b1;3198.67
2024-03-16 04:00:10;64de287c377de412b71a86b1;3202.69
2024-03-16 04:10:10;64de287c377de412b71a86b1;3204.71
2024-03-16 04:20:10;64de287c377de412b71a86b1;3193.65
2024-03-16 04:30:10;64de287c377de412b71a86b1;3195.66
2024-03-16 04:40:08;64de287c377de412b71a86b1;3221.79
2024-03-16 04:50:08;64de287c377de412b71a86b1;3222.8
2024-03-16 05:00:08;64de287c377de412b71a86b1;3185.61
2024-03-16 05:10:08;64de287c377de412b71a86b1;3091.11
2024-03-16 05:20:08;64de287c377de412b71a86b1;3127.3
2024-03-16 05:30:08;64de287c377de412b71a86b1;3126.3
2024-03-16 05:40:08;64de287c377de412b71a86b1;3070.0
2024-03-16 05:50:08;64de287c377de412b71a86b1;3073.02
2024-03-16 06:00:08;64de287c377de412b71a86b1;3019.74
2024-03-16 06:10:08;64de287c377de412b71a86b1;3020.75
2024-03-16 06:20:08;64de287c377de412b71a86b1;2967.47
2024-03-16 06:30:08;64de287c377de412b71a86b1;2938.32
2024-03-16 06:40:08;64de287c377de412b71a86b1;2903.13
2024-03-16 06:50:08;64de287c377de412b71a86b1;2884.03
2024-03-16 07:00:08;64de287c377de412b71a86b1;2832.77
2024-03-16 07:10:08;64de287c377de412b71a86b1;2921.23
2024-03-16 07:20:08;64de287c377de412b71a86b1;2838.8
2024-03-16 07:30:08;64de287c377de412b71a86b1;2828.75
2024-03-16 07:40:08;64de287c377de412b71a86b1;2680.98
2024-03-16 07:50:08;64de287c377de412b71a86b1;2666.9
2024-03-16 08:00:08;64de287c377de412b71a86b1;2481.94
2024-03-16 08:10:08;64de287c377de412b71a86b1;2412.58
2024-03-16 08:20:08;64de287c377de412b71a86b1;2307.03
2024-03-16 08:30:08;64de287c377de412b71a86b1;2351.26
2024-03-16 08:40:09;64de287c377de412b71a86b1;2294.96
2024-03-16 08:50:09;64de287c377de412b71a86b1;2243.7
2024-03-16 09:00:09;64de287c377de412b71a86b1;2222.59
2024-03-16 09:10:09;64de287c377de412b71a86b1;2223.59
2024-03-16 09:20:09;64de287c377de412b71a86b1;2207.51
2024-03-16 09:30:09;64de287c377de412b71a86b1;1608.38
2024-03-16 09:40:09;64de287c377de412b71a86b1;1427.44
2024-03-16 09:50:09;64de287c377de412b71a86b1;1385.22
2024-03-16 10:00:09;64de287c377de412b71a86b1;1351.04
2024-03-16 10:10:09;64de287c377de412b71a86b1;1274.64
2024-03-16 10:20:09;64de287c377de412b71a86b1;1275.65
2024-03-16 10:30:09;64de287c377de412b71a86b1;1281.68
2024-03-16 10:40:09;64de287c377de412b71a86b1;1279.67
2024-03-16 10:50:09;64de287c377de412b71a86b1;1261.58
2024-03-16 11:00:09;64de287c377de412b71a86b1;1266.6
2024-03-16 11:10:09;64de287c377de412b71a86b1;1281.68
2024-03-16 11:20:09;64de287c377de412b71a86b1;1299.78
2024-03-16 11:30:09;64de287c377de412b71a86b1;1322.9
2024-03-16 11:40:09;64de287c377de412b71a86b1;1545.05
2024-03-16 11:50:09;64de287c377de412b71a86b1;1646.58
2024-03-16 12:00:09;64de287c377de412b71a86b1;1611.4
2024-03-16 12:10:09;64de287c377de412b71a86b1;1561.14
2024-03-16 12:20:09;64de287c377de412b71a86b1;1539.02
2024-03-16 12:30:09;64de287c377de412b71a86b1;1484.74
2024-03-16 12:40:08;64de287c377de412b71a86b1;1456.59
2024-03-16 12:50:08;64de287c377de412b71a86b1;1417.39
2024-03-16 13:00:08;64de287c377de412b71a86b1;1389.24
2024-03-16 13:10:08;64de287c377de412b71a86b1;1404.32
2024-03-16 13:20:08;64de287c377de412b71a86b1;1414.37
2024-03-16 13:30:08;64de287c377de412b71a86b1;1413.37
2024-03-16 13:40:08;64de287c377de412b71a86b1;1417.39
2024-03-16 13:50:08;64de287c377de412b71a86b1;1396.28
2024-03-16 14:00:08;64de287c377de412b71a86b1;1422.41
2024-03-16 14:10:08;64de287c377de412b71a86b1;1404.32
2024-03-16 14:20:08;64de287c377de412b71a86b1;1427.44
2024-03-16 14:30:08;64de287c377de412b71a86b1;1394.27
2024-03-16 14:40:08;64de287c377de412b71a86b1;1393.26
2024-03-16 14:50:08;64de287c377de412b71a86b1;1401.3
2024-03-16 15:00:08;64de287c377de412b71a86b1;1332.95
2024-03-16 15:10:08;64de287c377de412b71a86b1;1586.27
2024-03-16 15:20:08;64de287c377de412b71a86b1;1953.18
2024-03-16 15:30:08;64de287c377de412b71a86b1;1871.76
2024-03-16 15:40:08;64de287c377de412b71a86b1;1828.53
2024-03-16 15:50:08;64de287c377de412b71a86b1;1776.26
2024-03-16 16:00:08;64de287c377de412b71a86b1;1662.67
2024-03-16 16:10:08;64de287c377de412b71a86b1;1609.39
2024-03-16 16:20:08;64de287c377de412b71a86b1;1574.21
2024-03-16 16:30:08;64de287c377de412b71a86b1;1538.02
2024-03-16 16:40:10;64de287c377de412b71a86b1;1494.79
2024-03-16 16:50:10;64de287c377de412b71a86b1;1453.58
2024-03-16 17:00:10;64de287c377de412b71a86b1;1395.27
2024-03-16 17:10:10;64de287c377de412b71a86b1;1381.2
2024-03-16 17:20:10;64de287c377de412b71a86b1;1326.92
2024-03-16 17:30:10;64de287c377de412b71a86b1;1294.75
2024-03-16 17:40:10;64de287c377de412b71a86b1;1441.51
2024-03-16 17:50:10;64de287c377de412b71a86b1;1414.37
2024-03-16 18:00:10;64de287c377de412b71a86b1;1409.35
2024-03-16 18:10:10;64de287c377de412b71a86b1;1429.45
2024-03-16 18:20:10;64de287c377de412b71a86b1;1400.3
2024-03-16 18:30:10;64de287c377de412b71a86b1;1403.32
2024-03-16 18:40:10;64de287c377de412b71a86b1;1416.38
2024-03-16 18:50:10;64de287c377de412b71a86b1;1402.31
2024-03-16 19:00:10;64de287c377de412b71a86b1;1352.05
2024-03-16 19:10:10;64de287c377de412b71a86b1;1312.84
2024-03-16 19:20:10;64de287c377de412b71a86b1;1330.94
2024-03-16 19:30:10;64de287c377de412b71a86b1;1296.76
2024-03-16 19:40:10;64de287c377de412b71a86b1;1321.89
2024-03-16 19:50:10;64de287c377de412b71a86b1;1322.9
2024-03-16 20:00:10;64de287c377de412b71a86b1;1264.59
2024-03-16 20:10:10;64de287c377de412b71a86b1;1251.52
2024-03-16 20:20:10;64de287c377de412b71a86b1;1241.47
2024-03-16 20:30:10;64de287c377de412b71a86b1;1265.6
2024-03-16 20:40:31;64de287c377de412b71a86b1;1219.36
2024-03-16 20:50:31;64de287c377de412b71a86b1;1202.27
2024-03-16 21:00:31;64de287c377de412b71a86b1;1158.04
2024-03-16 21:10:31;64de287c377de412b71a86b1;1149.99
2024-03-16 21:20:31;64de287c377de412b71a86b1;1167.08
2024-03-16 21:30:31;64de287c377de412b71a86b1;1147.98
2024-03-16 21:40:31;64de287c377de412b71a86b1;1121.85
2024-03-16 21:50:31;64de287c377de412b71a86b1;1123.86
2024-03-16 22:00:31;64de287c377de412b71a86b1;1070.58
2024-03-16 22:10:31;64de287c377de412b71a86b1;1078.62
2024-03-16 22:20:31;64de287c377de412b71a86b1;1065.55
2024-03-16 22:30:31;64de287c377de412b71a86b1;1046.45
2024-03-16 22:40:31;64de287c377de412b71a86b1;1020.32
2024-03-16 22:50:31;64de287c377de412b71a86b1;1029.37
2024-03-16 23:00:31;64de287c377de412b71a86b1;979.1
2024-03-16 23:10:31;64de287c377de412b71a86b1;1011.27
2024-03-16 23:20:31;64de287c377de412b71a86b1;1472.68
2024-03-16 23:30:31;64de287c377de412b71a86b1;1733.03
2024-03-16 23:40:31;64de287c377de412b71a86b1;1774.25
2024-03-16 23:50:31;64de287c377de412b71a86b1;1855.67
2024-03-17 00:00:31;64de287c377de412b71a86b1;1878.79
2024-03-17 00:10:31;64de287c377de412b71a86b1;1919.0
2024-03-17 00:20:31;64de287c377de412b71a86b1;1939.11
2024-03-17 00:30:31;64de287c377de412b71a86b1;1957.2
2024-03-17 00:40:05;64de287c377de412b71a86b1;1960.22
2024-03-17 00:50:05;64de287c377de412b71a86b1;1962.23
2024-03-17 01:00:05;64de287c377de412b71a86b1;2027.57
2024-03-17 01:10:05;64de287c377de412b71a86b1;2284.91
2024-03-17 01:20:05;64de287c377de412b71a86b1;2410.57
2024-03-17 01:30:05;64de287c377de412b71a86b1;2523.15
2024-03-17 01:40:05;64de287c377de412b71a86b1;2626.69
2024-03-17 01:50:05;64de287c377de412b71a86b1;2699.07
2024-03-17 02:00:05;64de287c377de412b71a86b1;2749.33
2024-03-17 02:10:05;64de287c377de412b71a86b1;2789.54
2024-03-17 02:20:05;64de287c377de412b71a86b1;2822.71
2024-03-17 02:30:05;64de287c377de412b71a86b1;2919.22
2024-03-17 02:40:05;64de287c377de412b71a86b1;2921.23
2024-03-17 02:50:05;64de287c377de412b71a86b1;2940.33
2024-03-17 03:00:05;64de287c377de412b71a86b1;3009.69
2024-03-17 03:10:05;64de287c377de412b71a86b1;3018.74
2024-03-17 03:20:05;64de287c377de412b71a86b1;3049.9
2024-03-17 03:30:05;64de287c377de412b71a86b1;3080.06
2024-03-17 03:40:05;64de287c377de412b71a86b1;3134.34
2024-03-17 03:50:05;64de287c377de412b71a86b1;3135.34
2024-03-17 04:00:05;64de287c377de412b71a86b1;3114.23
2024-03-17 04:10:05;64de287c377de412b71a86b1;3114.23
2024-03-17 04:20:05;64de287c377de412b71a86b1;3216.77
2024-03-17 04:30:05;64de287c377de412b71a86b1;3210.74
2024-03-17 12:40:53;64de287c377de412b71a86b1;1791.34
2024-03-17 12:50:53;64de287c377de412b71a86b1;1728.01
2024-03-17 13:00:53;64de287c377de412b71a86b1;1685.79
2024-03-17 13:10:53;64de287c377de412b71a86b1;1677.75
2024-03-17 13:20:53;64de287c377de412b71a86b1;1662.67
2024-03-17 13:30:53;64de287c377de412b71a86b1;1665.68
2024-03-17 13:40:53;64de287c377de412b71a86b1;1589.28
2024-03-17 13:50:53;64de287c377de412b71a86b1;1587.27
2024-03-17 14:00:53;64de287c377de412b71a86b1;1619.44
2024-03-17 14:10:53;64de287c377de412b71a86b1;1539.02
2024-03-17 14:20:53;64de287c377de412b71a86b1;1550.08
2024-03-17 14:30:53;64de287c377de412b71a86b1;1518.92
2024-03-17 14:40:53;64de287c377de412b71a86b1;1478.71
2024-03-17 14:50:53;64de287c377de412b71a86b1;1432.47
2024-03-17 15:00:53;64de287c377de412b71a86b1;1435.48
2024-03-17 15:10:53;64de287c377de412b71a86b1;1404.32
2024-03-17 15:20:53;64de287c377de412b71a86b1;1400.3
2024-03-17 15:30:53;64de287c377de412b71a86b1;1339.98
2024-03-17 15:40:53;64de287c377de412b71a86b1;1342.0
2024-03-17 15:50:53;64de287c377de412b71a86b1;1330.94
2024-03-17 16:00:53;64de287c377de412b71a86b1;1304.8
2024-03-17 16:10:53;64de287c377de412b71a86b1;1319.88
2024-03-17 16:20:53;64de287c377de412b71a86b1;1276.65
2024-03-17 16:30:53;64de287c377de412b71a86b1;1288.72
2024-03-17 16:40:56;64de287c377de412b71a86b1;1243.48
2024-03-17 16:50:56;64de287c377de412b71a86b1;1257.56
2024-03-17 17:00:56;64de287c377de412b71a86b1;1235.44
2024-03-17 17:10:56;64de287c377de412b71a86b1;1202.27
2024-03-17 17:20:56;64de287c377de412b71a86b1;1212.32
2024-03-17 17:30:56;64de287c377de412b71a86b1;1162.06
2024-03-17 17:40:56;64de287c377de412b71a86b1;1149.99
2024-03-17 17:50:56;64de287c377de412b71a86b1;1152.01
2024-03-17 18:00:56;64de287c377de412b71a86b1;1139.94
2024-03-17 18:10:56;64de287c377de412b71a86b1;1119.84
2024-03-17 18:20:56;64de287c377de412b71a86b1;1103.75
2024-03-17 18:30:56;64de287c377de412b71a86b1;1095.71
2024-03-17 18:40:56;64de287c377de412b71a86b1;1109.78
2024-03-17 18:50:56;64de287c377de412b71a86b1;1060.53
2024-03-17 19:00:56;64de287c377de412b71a86b1;1052.49
